,Merchant_id,Business_type,Location,mof,Affirm_product,churn
526,M0527,Ticket,Chicago,21,API-integration,0
527,M0528,Ticket,Chicago,36,Other integrations,0
528,M0529,Airline,Los Angeles,19,Debit Card,0
529,M0530,Ticket,San Francisco,20,API-integration,0
530,M0531,Ticket,Los Angeles,57,VCN-integration,0
531,M0532,Restaurant,New York,18,Partnership,0
532,M0533,Retail,Phoenix,47,Debit Card,0
533,M0534,Retail,New York,49,API-integration,0
534,M0535,Department_store,Los Angeles,14,Other integrations,0
535,M0536,Restaurant,Phoenix,15,Debit Card,0
536,M0537,Ticket,Los Angeles,31,Affirm Anywhere,0
537,M0538,Retail,New York,1,Partnership,0
538,M0539,Beauty,New York,54,VCN-integration,0
539,M0540,Beauty,San Francisco,3,Affirm Anywhere,0
540,M0541,Beauty,San Francisco,16,Debit Card,0
541,M0542,Ticket,New York,57,API-integration,0
542,M0543,Ticket,Phoenix,12,Partnership,0
543,M0544,Department_store,San Francisco,16,Other integrations,0
544,M0545,Department_store,San Francisco,24,VCN-integration,0
545,M0546,Department_store,Houston,28,API-integration,1
546,M0547,Airline,Houston,8,VCN-integration,0
547,M0548,Beauty,San Francisco,36,Other integrations,0
548,M0549,Ticket,Los Angeles,8,Partnership,0
549,M0550,Beauty,Phoenix,58,Debit Card,0
550,M0551,Department_store,Chicago,60,VCN-integration,0
551,M0552,Ticket,San Francisco,50,Partnership,0
552,M0553,Restaurant,Houston,28,VCN-integration,0
553,M0554,Retail,Phoenix,41,API-integration,0
554,M0555,Retail,Phoenix,64,VCN-integration,0
555,M0556,Department_store,Houston,27,API-integration,0
556,M0557,Beauty,Phoenix,63,API-integration,0
557,M0558,Restaurant,Phoenix,17,Partnership,0
558,M0559,Ticket,Houston,33,Affirm Anywhere,0
559,M0560,Beauty,New York,29,Other integrations,0
560,M0561,Department_store,San Francisco,13,VCN-integration,0
561,M0562,Beauty,Los Angeles,46,Debit Card,0
562,M0563,Department_store,Chicago,35,API-integration,0
563,M0564,Airline,Los Angeles,6,Affirm Anywhere,0
564,M0565,Retail,New York,69,API-integration,0
565,M0566,Retail,New York,47,Affirm Anywhere,0
566,M0567,Beauty,Phoenix,25,Affirm Anywhere,0
567,M0568,Restaurant,Los Angeles,66,Debit Card,0
568,M0569,Ticket,New York,10,Affirm Anywhere,0
569,M0570,Department_store,Los Angeles,56,Debit Card,0
570,M0571,Ticket,New York,30,Partnership,0
571,M0572,Retail,Chicago,5,API-integration,0
572,M0573,Restaurant,New York,33,Debit Card,0
573,M0574,Restaurant,Los Angeles,65,Other integrations,0
574,M0575,Ticket,Phoenix,18,API-integration,0
575,M0576,Retail,Los Angeles,49,Other integrations,0
576,M0577,Ticket,Houston,11,VCN-integration,0
577,M0578,Beauty,Los Angeles,26,Other integrations,0
578,M0579,Restaurant,Chicago,63,Partnership,0
579,M0580,Restaurant,San Francisco,59,VCN-integration,0
580,M0581,Beauty,Chicago,27,VCN-integration,0
581,M0582,Retail,Chicago,49,Affirm Anywhere,0
582,M0583,Restaurant,New York,33,Other integrations,0
583,M0584,Airline,Chicago,1,Affirm Anywhere,0
584,M0585,Airline,Los Angeles,21,Other integrations,0
585,M0586,Airline,San Francisco,55,VCN-integration,0
586,M0587,Department_store,Phoenix,6,Affirm Anywhere,0
587,M0588,Department_store,Chicago,69,API-integration,0
588,M0589,Retail,Los Angeles,5,Other integrations,0
589,M0590,Beauty,New York,3,Other integrations,0
590,M0591,Ticket,New York,53,Affirm Anywhere,0
591,M0592,Retail,Phoenix,23,Other integrations,0
592,M0593,Ticket,Phoenix,53,VCN-integration,0
593,M0594,Retail,Los Angeles,37,Affirm Anywhere,0
594,M0595,Department_store,Phoenix,17,Affirm Anywhere,0
595,M0596,Airline,Phoenix,1,Debit Card,0
596,M0597,Beauty,New York,51,Debit Card,0
597,M0598,Department_store,Los Angeles,45,VCN-integration,0
598,M0599,Beauty,San Francisco,4,API-integration,0
599,M0600,Ticket,Phoenix,62,Other integrations,0
600,M0601,Retail,Los Angeles,65,Partnership,0
601,M0602,Restaurant,Chicago,32,Other integrations,0
602,M0603,Restaurant,New York,34,Partnership,0
603,M0604,Beauty,San Francisco,39,VCN-integration,0
604,M0605,Airline,New York,26,API-integration,0
605,M0606,Airline,New York,34,API-integration,0
606,M0607,Beauty,Houston,54,API-integration,0
607,M0608,Department_store,Los Angeles,3,Debit Card,0
608,M0609,Restaurant,Chicago,50,VCN-integration,0
609,M0610,Department_store,Phoenix,12,Partnership,0
610,M0611,Ticket,Chicago,65,API-integration,1
611,M0612,Restaurant,Los Angeles,54,VCN-integration,0
612,M0613,Ticket,New York,5,Other integrations,0
613,M0614,Retail,Houston,57,Partnership,0
614,M0615,Department_store,Los Angeles,17,Debit Card,0
615,M0616,Beauty,San Francisco,47,Affirm Anywhere,0
616,M0617,Restaurant,San Francisco,23,Partnership,0
617,M0618,Department_store,Los Angeles,14,Other integrations,0
618,M0619,Beauty,Phoenix,66,Partnership,0
619,M0620,Retail,Chicago,51,Partnership,1
620,M0621,Restaurant,Chicago,38,Affirm Anywhere,0
621,M0622,Ticket,Phoenix,64,API-integration,0
622,M0623,Retail,Houston,38,Other integrations,0
623,M0624,Airline,New York,50,Affirm Anywhere,0
624,M0625,Beauty,New York,30,Partnership,0
625,M0626,Restaurant,San Francisco,51,Other integrations,0
626,M0627,Restaurant,Houston,63,Debit Card,0
627,M0628,Retail,Phoenix,52,Partnership,0
628,M0629,Restaurant,Los Angeles,38,Debit Card,0
629,M0630,Beauty,Chicago,30,VCN-integration,0
630,M0631,Retail,Los Angeles,51,Debit Card,0
631,M0632,Ticket,Chicago,5,Partnership,0
632,M0633,Retail,Los Angeles,29,Affirm Anywhere,1
633,M0634,Retail,Phoenix,4,Partnership,0
634,M0635,Ticket,Phoenix,10,Partnership,1
635,M0636,Airline,Houston,56,VCN-integration,0
636,M0637,Beauty,Los Angeles,17,API-integration,1
637,M0638,Airline,Los Angeles,17,Partnership,0
638,M0639,Airline,Houston,69,VCN-integration,0
639,M0640,Airline,Houston,34,Affirm Anywhere,0
640,M0641,Department_store,Phoenix,6,VCN-integration,0
641,M0642,Airline,Phoenix,53,VCN-integration,0
642,M0643,Department_store,San Francisco,66,Debit Card,0
643,M0644,Ticket,Los Angeles,43,API-integration,0
644,M0645,Beauty,Phoenix,23,API-integration,0
645,M0646,Airline,Phoenix,55,Other integrations,0
646,M0647,Restaurant,Los Angeles,16,Affirm Anywhere,0
647,M0648,Ticket,Houston,8,Other integrations,0
648,M0649,Department_store,Los Angeles,4,VCN-integration,0
649,M0650,Beauty,New York,4,Affirm Anywhere,1
650,M0651,Retail,Los Angeles,56,Affirm Anywhere,0
651,M0652,Beauty,New York,25,API-integration,0
652,M0653,Beauty,Los Angeles,67,API-integration,0
653,M0654,Airline,New York,67,API-integration,0
654,M0655,Airline,New York,27,Partnership,0
655,M0656,Department_store,Los Angeles,32,VCN-integration,0
656,M0657,Department_store,San Francisco,50,Affirm Anywhere,0
657,M0658,Airline,Phoenix,61,VCN-integration,0
658,M0659,Airline,Chicago,51,Affirm Anywhere,0
659,M0660,Restaurant,Phoenix,19,Affirm Anywhere,0
660,M0661,Restaurant,New York,21,Other integrations,0
661,M0662,Ticket,Los Angeles,5,Affirm Anywhere,0
662,M0663,Airline,Los Angeles,42,Affirm Anywhere,0
663,M0664,Retail,Los Angeles,61,Debit Card,0
664,M0665,Restaurant,Los Angeles,22,Debit Card,0
665,M0666,Department_store,San Francisco,21,Other integrations,0
666,M0667,Beauty,Chicago,70,Partnership,0
667,M0668,Ticket,Houston,1,API-integration,0
668,M0669,Restaurant,New York,5,Affirm Anywhere,0
669,M0670,Beauty,Chicago,12,VCN-integration,0
670,M0671,Beauty,Phoenix,46,Debit Card,0
671,M0672,Restaurant,Houston,34,API-integration,0
672,M0673,Retail,Houston,49,Partnership,0
673,M0674,Retail,Los Angeles,45,API-integration,1
674,M0675,Ticket,Chicago,27,Affirm Anywhere,0
675,M0676,Retail,Phoenix,26,API-integration,0
676,M0677,Ticket,Los Angeles,47,Affirm Anywhere,0
677,M0678,Department_store,Los Angeles,56,Other integrations,0
678,M0679,Restaurant,San Francisco,63,Debit Card,0
679,M0680,Beauty,New York,48,Debit Card,0
680,M0681,Ticket,Houston,61,Affirm Anywhere,0
681,M0682,Retail,Phoenix,26,VCN-integration,0
682,M0683,Ticket,Houston,36,Debit Card,0
683,M0684,Airline,Chicago,1,VCN-integration,0
684,M0685,Ticket,New York,8,Affirm Anywhere,1
685,M0686,Retail,Los Angeles,52,Other integrations,0
686,M0687,Airline,New York,47,Affirm Anywhere,0
687,M0688,Airline,Los Angeles,56,Other integrations,0
688,M0689,Retail,New York,14,Debit Card,0
689,M0690,Airline,Los Angeles,28,VCN-integration,0
690,M0691,Restaurant,Houston,2,Affirm Anywhere,0
691,M0692,Beauty,Houston,26,Debit Card,0
692,M0693,Restaurant,Houston,14,Other integrations,0
693,M0694,Restaurant,Houston,59,Affirm Anywhere,0
694,M0695,Retail,New York,56,Other integrations,0
695,M0696,Retail,Los Angeles,7,API-integration,0
696,M0697,Beauty,Houston,3,Other integrations,0
697,M0698,Ticket,New York,23,API-integration,0
698,M0699,Restaurant,Los Angeles,18,Debit Card,0
699,M0700,Airline,New York,38,Affirm Anywhere,0
700,M0701,Beauty,San Francisco,15,Debit Card,0
701,M0702,Restaurant,Houston,64,Partnership,0
702,M0703,Ticket,Chicago,28,Other integrations,1
703,M0704,Airline,New York,39,Debit Card,0
704,M0705,Restaurant,Houston,57,Debit Card,0
705,M0706,Department_store,Phoenix,17,API-integration,0
706,M0707,Beauty,Los Angeles,44,Other integrations,0
707,M0708,Retail,San Francisco,25,API-integration,0
708,M0709,Restaurant,Houston,17,Affirm Anywhere,0
709,M0710,Airline,Phoenix,13,Debit Card,0
710,M0711,Airline,New York,25,Other integrations,0
711,M0712,Beauty,New York,68,Debit Card,1
712,M0713,Beauty,Phoenix,10,Affirm Anywhere,0
713,M0714,Airline,San Francisco,67,VCN-integration,0
714,M0715,Airline,Phoenix,18,Affirm Anywhere,0
715,M0716,Airline,Los Angeles,34,API-integration,0
716,M0717,Restaurant,New York,8,API-integration,0
717,M0718,Airline,Phoenix,40,Debit Card,0
718,M0719,Retail,Chicago,42,API-integration,1
719,M0720,Airline,Chicago,41,Other integrations,0
720,M0721,Retail,Phoenix,6,Affirm Anywhere,0
721,M0722,Restaurant,Los Angeles,52,Debit Card,0
722,M0723,Beauty,New York,26,Affirm Anywhere,0
723,M0724,Retail,Chicago,64,Affirm Anywhere,0
724,M0725,Restaurant,Phoenix,59,Debit Card,0
725,M0726,Airline,Phoenix,56,VCN-integration,0
726,M0727,Restaurant,Houston,59,API-integration,0
727,M0728,Airline,Phoenix,70,Partnership,0
728,M0729,Restaurant,Los Angeles,33,Partnership,0
729,M0730,Beauty,Chicago,53,Partnership,0
730,M0731,Retail,Houston,22,API-integration,0
731,M0732,Beauty,Chicago,21,VCN-integration,0
732,M0733,Department_store,Chicago,70,Affirm Anywhere,0
733,M0734,Airline,Los Angeles,70,Debit Card,0
734,M0735,Retail,Phoenix,4,VCN-integration,0
735,M0736,Beauty,Los Angeles,62,Partnership,0
736,M0737,Retail,Phoenix,62,Other integrations,0
737,M0738,Department_store,Houston,24,API-integration,0
738,M0739,Ticket,Los Angeles,55,API-integration,0
739,M0740,Airline,Los Angeles,9,Debit Card,0
740,M0741,Airline,San Francisco,3,Other integrations,0
741,M0742,Restaurant,New York,31,Affirm Anywhere,0
742,M0743,Airline,Los Angeles,40,VCN-integration,0
743,M0744,Airline,San Francisco,36,Other integrations,1
744,M0745,Beauty,New York,24,VCN-integration,0
745,M0746,Airline,Phoenix,6,VCN-integration,0
746,M0747,Airline,Phoenix,66,Affirm Anywhere,0
747,M0748,Department_store,Phoenix,4,Affirm Anywhere,0
748,M0749,Department_store,San Francisco,6,Affirm Anywhere,0
749,M0750,Retail,San Francisco,51,Debit Card,0
750,M0751,Retail,New York,62,API-integration,1
751,M0752,Airline,Phoenix,57,Partnership,0
752,M0753,Airline,Chicago,66,Affirm Anywhere,0
753,M0754,Restaurant,Los Angeles,8,API-integration,0
754,M0755,Retail,San Francisco,26,Affirm Anywhere,0
755,M0756,Beauty,San Francisco,51,Partnership,0
756,M0757,Airline,San Francisco,45,Other integrations,0
757,M0758,Beauty,New York,44,Affirm Anywhere,0
758,M0759,Airline,Phoenix,5,API-integration,0
759,M0760,Beauty,Chicago,70,Debit Card,0
760,M0761,Ticket,Los Angeles,26,Other integrations,0
761,M0762,Beauty,Los Angeles,68,Other integrations,0
762,M0763,Retail,Phoenix,19,Other integrations,0
763,M0764,Airline,Chicago,20,Partnership,1
764,M0765,Retail,New York,12,API-integration,1
765,M0766,Beauty,San Francisco,47,VCN-integration,0
766,M0767,Department_store,San Francisco,1,VCN-integration,0
767,M0768,Department_store,Phoenix,14,VCN-integration,0
768,M0769,Department_store,Los Angeles,64,Debit Card,0
769,M0770,Airline,San Francisco,38,Affirm Anywhere,0
770,M0771,Restaurant,Los Angeles,37,Affirm Anywhere,0
771,M0772,Ticket,Los Angeles,11,Affirm Anywhere,0
772,M0773,Beauty,Phoenix,3,Debit Card,0
773,M0774,Restaurant,Houston,33,VCN-integration,0
774,M0775,Department_store,Houston,6,Other integrations,0
775,M0776,Beauty,Houston,50,Affirm Anywhere,0
776,M0777,Restaurant,Chicago,10,Other integrations,0
777,M0778,Retail,Phoenix,5,Other integrations,0
778,M0779,Department_store,Los Angeles,23,Debit Card,1
779,M0780,Restaurant,San Francisco,10,Debit Card,0
780,M0781,Airline,Chicago,44,API-integration,1
781,M0782,Retail,Houston,2,Affirm Anywhere,0
782,M0783,Department_store,New York,13,VCN-integration,0
783,M0784,Ticket,Chicago,40,Partnership,0
784,M0785,Department_store,Chicago,2,Debit Card,0
785,M0786,Airline,Phoenix,65,Other integrations,0
786,M0787,Ticket,San Francisco,63,API-integration,0
787,M0788,Ticket,Chicago,17,Partnership,0
788,M0789,Ticket,San Francisco,9,Debit Card,0
789,M0790,Beauty,Phoenix,15,API-integration,0
790,M0791,Beauty,New York,24,Other integrations,0
791,M0792,Ticket,Los Angeles,38,Affirm Anywhere,0
792,M0793,Retail,Los Angeles,35,API-integration,0
793,M0794,Ticket,Houston,49,Debit Card,0
794,M0795,Restaurant,Houston,69,Affirm Anywhere,0
795,M0796,Ticket,New York,62,Other integrations,0
796,M0797,Beauty,Los Angeles,60,VCN-integration,0
797,M0798,Beauty,Houston,50,API-integration,0
798,M0799,Restaurant,San Francisco,9,Partnership,0
799,M0800,Restaurant,Chicago,34,Other integrations,0
800,M0801,Department_store,Phoenix,35,Affirm Anywhere,0
801,M0802,Retail,Houston,1,Other integrations,0
802,M0803,Retail,New York,40,Affirm Anywhere,1
803,M0804,Retail,Los Angeles,64,Other integrations,0
804,M0805,Airline,New York,22,VCN-integration,0
805,M0806,Beauty,Phoenix,60,API-integration,0
806,M0807,Retail,Phoenix,64,Partnership,0
807,M0808,Department_store,New York,11,VCN-integration,0
808,M0809,Department_store,Houston,14,API-integration,0
809,M0810,Retail,Houston,60,Partnership,0
810,M0811,Restaurant,Los Angeles,30,Other integrations,0
811,M0812,Department_store,San Francisco,35,Partnership,0
812,M0813,Restaurant,Los Angeles,37,Debit Card,0
813,M0814,Beauty,Chicago,5,Partnership,0
814,M0815,Airline,San Francisco,26,API-integration,0
815,M0816,Department_store,Chicago,62,VCN-integration,0
816,M0817,Restaurant,Los Angeles,4,VCN-integration,0
817,M0818,Retail,San Francisco,42,Debit Card,0
818,M0819,Beauty,San Francisco,18,API-integration,0
819,M0820,Ticket,Chicago,40,Partnership,0
820,M0821,Ticket,New York,39,Debit Card,0
821,M0822,Retail,Houston,14,Other integrations,0
822,M0823,Beauty,San Francisco,32,Affirm Anywhere,0
823,M0824,Beauty,San Francisco,51,Other integrations,0
824,M0825,Beauty,Chicago,38,API-integration,0
825,M0826,Beauty,San Francisco,23,Debit Card,0
826,M0827,Ticket,Chicago,63,VCN-integration,0
827,M0828,Restaurant,New York,15,Debit Card,0
828,M0829,Beauty,San Francisco,25,Affirm Anywhere,0
829,M0830,Restaurant,Phoenix,17,API-integration,0
830,M0831,Beauty,Los Angeles,66,Debit Card,0
831,M0832,Department_store,New York,53,Other integrations,0
832,M0833,Airline,Phoenix,51,Partnership,0
833,M0834,Department_store,New York,39,Other integrations,0
834,M0835,Airline,Houston,51,API-integration,0
835,M0836,Department_store,New York,70,Debit Card,0
836,M0837,Beauty,New York,6,Other integrations,0
837,M0838,Restaurant,Houston,67,Debit Card,0
838,M0839,Airline,San Francisco,7,Other integrations,0
839,M0840,Ticket,Los Angeles,51,API-integration,0
840,M0841,Retail,Phoenix,42,VCN-integration,0
841,M0842,Airline,Chicago,64,Other integrations,0
842,M0843,Airline,Los Angeles,15,Partnership,0
843,M0844,Ticket,New York,29,Other integrations,0
844,M0845,Beauty,Chicago,33,API-integration,0
845,M0846,Department_store,Houston,27,Other integrations,0
846,M0847,Department_store,Los Angeles,36,Partnership,0
847,M0848,Restaurant,San Francisco,29,Partnership,0
848,M0849,Beauty,Phoenix,38,API-integration,0
849,M0850,Ticket,Los Angeles,57,Debit Card,0
850,M0851,Beauty,Los Angeles,27,Other integrations,0
851,M0852,Beauty,San Francisco,55,VCN-integration,0
852,M0853,Department_store,Chicago,33,Partnership,0
853,M0854,Ticket,Houston,68,Partnership,0
854,M0855,Retail,San Francisco,66,Other integrations,0
855,M0856,Airline,Houston,10,Debit Card,0
856,M0857,Department_store,San Francisco,5,Other integrations,0
857,M0858,Ticket,Los Angeles,38,API-integration,0
858,M0859,Restaurant,Houston,13,VCN-integration,0
859,M0860,Airline,Chicago,31,Other integrations,0
860,M0861,Airline,Chicago,47,Partnership,0
861,M0862,Department_store,Phoenix,52,Partnership,0
862,M0863,Restaurant,Houston,56,API-integration,0
863,M0864,Department_store,Phoenix,15,Debit Card,0
864,M0865,Beauty,San Francisco,29,Other integrations,0
865,M0866,Ticket,New York,8,Affirm Anywhere,0
866,M0867,Restaurant,Chicago,5,Debit Card,0
867,M0868,Airline,Los Angeles,29,Partnership,0
868,M0869,Department_store,Chicago,47,Other integrations,0
869,M0870,Airline,New York,68,Partnership,0
870,M0871,Restaurant,Los Angeles,45,VCN-integration,0
871,M0872,Airline,Houston,2,Debit Card,0
872,M0873,Department_store,Houston,27,Affirm Anywhere,0
873,M0874,Department_store,Chicago,36,VCN-integration,0
874,M0875,Retail,Los Angeles,36,Affirm Anywhere,0
875,M0876,Airline,San Francisco,26,VCN-integration,0
876,M0877,Retail,Los Angeles,43,Debit Card,0
877,M0878,Retail,Phoenix,27,Partnership,0
878,M0879,Airline,New York,69,Affirm Anywhere,0
879,M0880,Restaurant,Houston,20,Debit Card,0
880,M0881,Beauty,Chicago,11,Affirm Anywhere,0
881,M0882,Department_store,Los Angeles,38,Debit Card,0
882,M0883,Ticket,Houston,6,VCN-integration,0
883,M0884,Retail,Chicago,23,Debit Card,1
884,M0885,Restaurant,Houston,47,VCN-integration,0
885,M0886,Airline,Chicago,46,Partnership,0
886,M0887,Restaurant,Houston,12,VCN-integration,0
887,M0888,Restaurant,San Francisco,13,API-integration,0
888,M0889,Airline,Phoenix,62,Partnership,0
889,M0890,Ticket,New York,60,Other integrations,0
890,M0891,Airline,Houston,43,Other integrations,0
891,M0892,Ticket,New York,68,Debit Card,0
892,M0893,Airline,Houston,5,Debit Card,0
893,M0894,Retail,Los Angeles,37,API-integration,0
894,M0895,Ticket,Phoenix,31,Debit Card,0
895,M0896,Retail,San Francisco,9,Partnership,0
896,M0897,Ticket,Phoenix,51,Partnership,0
897,M0898,Ticket,New York,29,VCN-integration,0
898,M0899,Airline,Los Angeles,40,Affirm Anywhere,0
899,M0900,Ticket,Chicago,41,Debit Card,0
900,M0901,Retail,Phoenix,11,API-integration,0
901,M0902,Airline,San Francisco,23,Other integrations,0
902,M0903,Department_store,Los Angeles,1,Partnership,0
903,M0904,Retail,Los Angeles,46,Partnership,0
904,M0905,Department_store,New York,21,Partnership,0
905,M0906,Restaurant,San Francisco,36,Affirm Anywhere,0
906,M0907,Airline,Los Angeles,54,Affirm Anywhere,0
907,M0908,Restaurant,Los Angeles,57,Debit Card,0
908,M0909,Airline,Chicago,1,Other integrations,0
909,M0910,Airline,New York,63,API-integration,1
910,M0911,Retail,New York,54,Affirm Anywhere,0
911,M0912,Department_store,San Francisco,55,VCN-integration,0
912,M0913,Airline,Los Angeles,40,Affirm Anywhere,0
913,M0914,Department_store,Chicago,15,Partnership,0
914,M0915,Airline,Houston,21,API-integration,0
